MOD,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,N1,N2,N3,N4,N5,N6,I1,I2,I3,I4,I5,I6,MEAN_COG,MEAN_REG,MEAN_NORM,MEAN_INT,MOD_bin,MOD_label,Mahalanobis,Mahalanobis_sq,is_outlier,COG_mean,REG_mean,NORM_mean,INT_mean,COG_mean_z,REG_mean_z,NORM_mean_z,INT_mean_z
2,1,3,2,2,5,2,4,6,3,2,6,3,3,2,6,5,4,3,2,5,5,4,2.6,3.4,4.17,3.83,0,EduNo,5.55838621919478,30.895657361734443,False,2.6,3.4,4.166666666666667,3.8333333333333335,-0.39261781240116717,-0.9237445487106637,0.07828651032203328,-0.1475995214638196
2,5,5,5,5,2,5,5,4,3,5,4,5,4,4,5,5,4,2,4,3,2,6,4.4,4.4,4.5,3.5,0,EduNo,4.735452298553117,22.424508471872,False,4.4,4.4,4.5,3.5,1.207378296696071,0.30820506149253013,0.5002880802484189,-0.45701185164353003
1,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,3,5,3,5,4.8,4.6,4.83,4.33,1,EduYes,3.8470485730478385,14.799782723389411,False,4.8,4.6,4.833333333333333,4.333333333333333,1.5629329876065678,0.5545949835331679,0.9222896501748044,0.3165189738057454
1,3,2,2,4,4,6,4,4,3,5,5,2,1,3,2,4,5,5,2,2,4,3,3.0,4.4,2.83,3.5,1,EduYes,4.397188951330927,19.335270673706777,False,3.0,4.4,2.8333333333333335,3.5,-0.037063121490669926,0.30820506149253013,-1.6097197693835106,-0.45701185164353003
1,1,1,2,2,2,5,4,2,2,5,2,2,2,2,2,5,5,2,2,5,3,2,1.6,3.6,2.5,3.17,1,EduYes,5.305845604567837,28.15199757951184,False,1.6,3.6,2.5,3.1666666666666665,-1.2815045396774105,-0.6773546266700249,-2.0317213393098967,-0.7664241818232405
1,2,4,2,2,3,5,4,5,2,5,5,2,2,5,4,4,2,1,2,5,5,6,2.6,4.2,3.67,3.5,1,EduYes,6.64703369567668,44.18305695146118,False,2.6,4.2,3.6666666666666665,3.5,-0.39261781240116717,0.061815139451891245,-0.5547158445675462,-0.45701185164353003
1,6,5,5,5,5,5,5,5,5,5,5,3,4,4,3,5,5,2,2,2,5,2,5.2,5.0,4.0,3.0,1,EduYes,3.714031643285943,13.794031047329282,False,5.2,5.0,4.0,3.0,1.9184876785170655,1.0473748276144457,-0.13271427464116006,-0.9211303469130955
1,2,2,2,2,2,5,5,5,5,5,5,4,4,5,4,5,5,5,6,5,5,5,2.0,5.0,4.5,5.17,1,EduYes,2.630217994230483,6.918046697173824,False,2.0,5.0,4.5,5.166666666666667,-0.9259498487669132,1.0473748276144457,0.5002880802484189,1.0900497992550215
2,4,2,2,2,5,5,5,5,5,5,5,4,2,5,2,5,4,2,1,2,2,2,3.0,5.0,3.83,2.17,0,EduNo,4.470190811891091,19.98260589471553,False,3.0,5.0,3.8333333333333335,2.1666666666666665,-0.037063121490669926,1.0473748276144457,-0.34371505960435283,-1.6946611723623712
2,2,2,2,2,2,4,2,4,5,5,5,5,5,5,5,5,6,1,5,2,6,5,2.0,4.0,5.0,4.17,0,EduNo,4.850621571956857,23.528529634333214,False,2.0,4.0,5.0,4.166666666666667,-0.9259498487669132,-0.18457478258874763,1.1332904351379978,0.1618128087158908
1,3,4,1,1,1,2,3,1,3,1,4,6,4,4,4,4,5,6,2,5,5,5,2.0,2.0,4.33,4.67,1,EduYes,6.237851412607324,38.91079024576719,False,2.0,2.0,4.333333333333333,4.666666666666667,-0.9259498487669132,-2.648474002995134,0.2892872952852255,0.6259313039854563
2,5,3,3,1,1,2,4,3,3,6,5,3,1,2,2,4,5,4,5,2,1,5,2.6,3.6,2.83,3.67,0,EduNo,6.08320299091136,37.00535862863292,False,2.6,3.6,2.8333333333333335,3.6666666666666665,-0.39261781240116717,-0.6773546266700249,-1.6097197693835106,-0.302305686553675
1,3,4,3,2,3,5,5,4,4,4,4,1,5,5,5,4,1,1,1,1,1,1,3.0,4.4,4.0,1.0,1,EduYes,4.98684811294181,24.86865410155129,False,3.0,4.4,4.0,1.0,-0.037063121490669926,0.30820506149253013,-0.13271427464116006,-2.777604327991357
1,6,2,2,2,2,5,5,5,5,5,5,5,5,3,4,6,4,3,4,2,5,3,2.8,5.0,4.67,3.5,1,EduYes,4.759228986269871,22.650260543751347,False,2.8,5.0,4.666666666666667,3.5,-0.21484046694591874,1.0473748276144457,0.7112888652116122,-0.45701185164353003
