MOD,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,N1,N2,N3,N4,N5,N6,I1,I2,I3,I4,I5,I6,MEAN_COG,MEAN_REG,MEAN_NORM,MEAN_INT,MOD_bin,MOD_label,Mahalanobis,Mahalanobis_sq,is_outlier,COG_mean,REG_mean,NORM_mean,INT_mean,COG_mean_z,REG_mean_z,NORM_mean_z,INT_mean_z
1,6,2,2,2,1,4,2,6,4,5,6,2,4,5,5,6,2,3,1,1,1,2,2.6,4.2,4.67,1.67,1,EduYes,6.182761179667299,38.22653580480097,False,2.6,4.2,4.666666666666667,1.6666666666666667,-0.3904188246633596,0.1008669031977171,0.7036428844837177,-2.1404923480788605
2,2,2,2,3,2,5,2,5,2,3,5,5,5,4,4,5,5,4,5,5,6,3,2.2,3.4,4.67,4.67,0,EduNo,4.213523285184206,17.753778474789506,False,2.2,3.4,4.666666666666667,4.666666666666667,-0.7461202187404299,-0.8341532788255652,0.7036428844837177,0.6367053269402679
1,2,2,2,2,3,4,4,6,3,6,6,3,6,6,6,6,6,4,4,6,6,6,2.2,4.6,5.5,5.33,1,EduYes,4.414879045051668,19.49115698243633,False,2.2,4.6,5.5,5.333333333333333,-0.7461202187404299,0.5683769942093575,1.7402913318562974,1.2538603658334069
1,2,2,1,3,4,6,1,5,1,1,6,1,6,4,2,6,6,2,3,4,5,6,2.4,2.8,4.17,4.33,1,EduYes,7.1172513714823324,50.65526708486714,True,2.4,2.8,4.166666666666667,4.333333333333333,-0.5682695217018949,-1.5354184153430268,0.08165381606016961,0.32812780749369763
2,6,2,1,2,3,5,4,6,6,5,6,5,5,6,6,6,6,6,4,4,6,6,2.8,5.2,5.67,5.33,0,EduNo,4.579813898820687,20.97469534783114,False,2.8,5.2,5.666666666666667,5.333333333333333,-0.21256812762482463,1.2696421307268195,1.9476210213308138,1.2538603658334069
2,4,4,3,3,3,3,4,4,4,3,4,3,3,4,5,5,4,4,2,5,5,2,3.4,3.6,4.0,3.67,0,EduNo,3.3365851280909364,11.13280031699761,False,3.4,3.6,4.0,3.6666666666666665,0.320983963490781,-0.6003982333197445,-0.12567587341434677,-0.28902723139944175
1,1,1,1,1,1,2,2,4,2,5,5,2,2,2,2,5,1,5,5,5,5,6,1.0,3.0,3.0,4.5,1,EduYes,5.86664679483335,34.41754461532842,False,1.0,3.0,3.0,4.5,-1.8132244009716412,-1.301663369837206,-1.369654010261443,0.4824165672169828
1,2,2,2,2,2,2,3,5,2,5,5,2,3,5,5,4,5,2,5,3,5,5,2.0,3.4,4.0,4.17,1,EduYes,4.576018683125803,20.93994698831641,False,2.0,3.4,4.0,4.166666666666667,-0.9239709157789653,-0.8341532788255652,-0.12567587341434677,0.1738390477704133
2,4,4,3,2,2,2,5,3,5,5,5,5,5,5,5,5,6,5,3,5,5,5,3.0,4.0,5.0,4.83,0,EduNo,4.407436641446841,19.425497748368212,False,3.0,4.0,5.0,4.833333333333333,-0.03471743058628929,-0.13288814230810359,1.1183022634327493,0.7909940866635523
1,3,2,2,4,5,6,4,5,5,2,4,1,4,3,4,5,5,4,5,2,5,3,3.2,4.4,3.5,4.0,1,EduYes,4.96912415909203,24.692194908472075,False,3.2,4.4,3.5,4.0,0.14313326645224606,0.3346219487035378,-0.7476649418378949,0.019550288047128148
1,3,3,3,4,4,5,3,2,4,3,2,2,2,4,4,6,5,4,2,3,5,3,3.4,3.4,3.33,3.67,1,EduYes,4.108608459405646,16.880663472699638,False,3.4,3.4,3.3333333333333335,3.6666666666666665,0.320983963490781,-0.8341532788255652,-0.9549946313124107,-0.28902723139944175
1,6,5,5,5,6,5,6,4,5,6,6,2,6,6,6,6,6,6,3,3,5,4,5.4,5.2,5.33,4.5,1,EduYes,4.6752474232862555,21.857938468944774,False,5.4,5.2,5.333333333333333,4.5,2.099490933876133,1.2696421307268195,1.5329616423817811,0.4824165672169828
2,2,4,4,5,4,5,2,4,4,5,5,4,2,2,6,4,4,6,4,5,3,4,3.8,4.0,3.83,4.33,0,EduNo,5.421506278423926,29.392730326990044,False,3.8,4.0,3.8333333333333335,4.333333333333333,0.6766853575678513,-0.13288814230810359,-0.3330055628888626,0.32812780749369763
1,2,2,2,2,4,5,4,4,5,4,5,3,2,4,3,4,4,5,2,4,4,4,2.4,4.4,3.5,3.83,1,EduYes,3.195250039533308,10.209622815137605,False,2.4,4.4,3.5,3.8333333333333335,-0.5682695217018949,0.3346219487035378,-0.7476649418378949,-0.1347384716761566
1,4,3,2,3,2,3,5,3,3,4,5,5,3,3,3,3,5,3,2,3,3,5,2.8,3.6,3.67,3.5,1,EduYes,4.6283554969485365,21.421674606133735,False,2.8,3.6,3.6666666666666665,3.5,-0.21256812762482463,-0.6003982333197445,-0.540335252363379,-0.4433159911227265
1,2,2,2,2,4,5,5,3,4,3,3,5,5,6,5,5,6,5,4,5,5,6,2.4,4.0,4.83,5.17,1,EduYes,3.913366868610697,15.314440248339892,False,2.4,4.0,4.833333333333333,5.166666666666667,-0.5682695217018949,-0.13288814230810359,0.910972573958233,1.0995716061101226
2,2,2,2,4,5,4,2,5,2,2,4,4,5,5,5,5,4,2,1,2,4,3,3.0,3.0,4.67,2.67,0,EduNo,4.565850888701913,20.84699433786005,False,3.0,3.0,4.666666666666667,2.6666666666666665,-0.03471743058628929,-1.301663369837206,0.7036428844837177,-1.214759789739151
2,2,2,2,2,1,5,5,5,4,4,6,3,6,5,5,5,5,5,5,4,5,5,1.8,4.6,5.0,4.83,0,EduNo,3.14209040542241,9.872732115847564,False,1.8,4.6,5.0,4.833333333333333,-1.1018216128175005,0.5683769942093575,1.1183022634327493,0.7909940866635523
2,4,5,4,4,2,4,4,4,4,4,4,4,3,4,4,5,4,6,3,5,5,5,3.8,4.0,4.0,4.67,0,EduNo,3.4777884954583302,12.095012819142317,False,3.8,4.0,4.0,4.666666666666667,0.6766853575678513,-0.13288814230810359,-0.12567587341434677,0.6367053269402679
2,4,1,1,2,4,5,4,2,2,5,3,1,2,5,3,5,5,6,3,5,5,5,2.4,3.6,3.17,4.83,0,EduNo,4.938251351068439,24.386326406329268,False,2.4,3.6,3.1666666666666665,4.833333333333333,-0.5682695217018949,-0.6003982333197445,-1.1623243207869272,0.7909940866635523
1,4,1,2,2,2,5,4,5,4,6,6,1,6,1,3,2,5,4,6,4,6,6,2.2,4.8,3.17,5.17,1,EduYes,6.210360682771274,38.56857981011128,False,2.2,4.8,3.1666666666666665,5.166666666666667,-0.7461202187404299,0.8021320397151782,-1.1623243207869272,1.0995716061101226
1,4,3,3,4,5,5,6,5,5,4,5,5,4,5,3,5,4,5,3,3,4,2,3.8,5.0,4.5,3.5,1,EduYes,3.438178862871734,11.821073893097969,False,3.8,5.0,4.5,3.5,0.6766853575678513,1.035887085220999,0.4963131950092013,-0.4433159911227265
2,5,4,5,2,6,4,4,4,2,4,2,2,4,5,5,5,4,1,2,1,2,1,4.4,3.6,3.83,1.83,0,EduNo,5.387656584324863,29.02684347061905,False,4.4,3.6,3.8333333333333335,1.8333333333333333,1.2102374486834575,-0.6003982333197445,-0.3330055628888626,-1.9862035883555753
1,4,4,3,5,2,4,4,4,5,4,4,2,5,4,5,6,4,5,4,3,5,4,3.6,4.2,4.33,4.17,1,EduYes,4.369145554271525,19.089432874410633,False,3.6,4.2,4.333333333333333,4.166666666666667,0.49883466052931635,0.1008669031977171,0.2889835055346849,0.1738390477704133
1,4,3,2,2,2,4,4,4,4,4,5,5,6,5,4,5,6,5,5,5,6,5,2.6,4.0,5.0,5.33,1,EduYes,2.9477970178281403,8.689507258316477,False,2.6,4.0,5.0,5.333333333333333,-0.3904188246633596,-0.13288814230810359,1.1183022634327493,1.2538603658334069
1,4,4,4,4,6,5,4,5,4,4,5,3,4,4,4,5,4,2,2,3,4,3,4.4,4.4,4.17,3.0,1,EduYes,2.5705220950037146,6.6075838409022865,False,4.4,4.4,4.166666666666667,3.0,1.2102374486834575,0.3346219487035378,0.08165381606016961,-0.9061822702925811
1,2,2,4,3,3,4,3,3,2,3,4,2,2,3,3,4,5,5,4,3,5,4,2.8,3.0,3.0,4.33,1,EduYes,2.9829981648097674,8.89827805125844,False,2.8,3.0,3.0,4.333333333333333,-0.21256812762482463,-1.301663369837206,-1.369654010261443,0.32812780749369763
2,2,2,2,1,3,5,4,6,5,4,6,5,5,6,4,5,6,5,6,5,6,4,2.0,4.8,5.17,5.33,0,EduNo,3.6883312098071177,13.603787113237237,False,2.0,4.8,5.166666666666667,5.333333333333333,-0.9239709157789653,0.8021320397151782,1.3256319529072658,1.2538603658334069
1,3,5,3,4,2,4,3,1,6,2,5,6,2,3,6,3,5,2,2,6,4,6,3.4,3.2,4.17,4.17,1,EduYes,7.394577475879623,54.67977604678625,True,3.4,3.2,4.166666666666667,4.166666666666667,0.320983963490781,-1.0679083243313854,0.08165381606016961,0.1738390477704133
1,4,4,4,4,4,5,4,4,3,5,4,4,4,4,4,4,4,5,5,4,1,6,4.0,4.2,4.0,4.17,1,EduYes,4.09337409088329,16.755711447914603,False,4.0,4.2,4.0,4.166666666666667,0.8545360546063867,0.1008669031977171,-0.12567587341434677,0.1738390477704133
1,4,4,3,4,4,2,2,4,2,2,3,3,4,5,2,5,5,3,2,2,5,2,3.8,2.4,3.67,3.17,1,EduYes,4.51669734982893,20.40055494995168,False,3.8,2.4,3.6666666666666665,3.1666666666666665,0.6766853575678513,-2.002928506354668,-0.540335252363379,-0.7518935105692964
1,3,2,2,5,5,3,5,5,4,4,5,1,1,6,6,5,5,2,2,2,6,1,3.4,4.2,4.0,3.0,1,EduYes,5.747961981447656,33.03906694016766,False,3.4,4.2,4.0,3.0,0.320983963490781,0.1008669031977171,-0.12567587341434677,-0.9061822702925811
1,5,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,5,3.4,3.0,3.0,4.5,1,EduYes,4.379083769520733,19.17637466047991,False,3.4,3.0,3.0,4.5,0.320983963490781,-1.301663369837206,-1.369654010261443,0.4824165672169828
2,2,2,2,2,2,4,4,6,4,4,5,2,2,3,4,6,6,5,3,3,6,2,2.0,4.4,3.67,4.17,0,EduNo,3.6881505521601285,13.60245449539906,False,2.0,4.4,3.6666666666666665,4.166666666666667,-0.9239709157789653,0.3346219487035378,-0.540335252363379,0.1738390477704133
1,4,3,3,3,6,4,4,4,4,4,3,1,4,4,6,6,4,1,1,4,3,6,3.8,4.0,4.0,3.17,1,EduYes,5.18289989418767,26.862451313170556,False,3.8,4.0,4.0,3.1666666666666665,0.6766853575678513,-0.13288814230810359,-0.12567587341434677,-0.7518935105692964
1,2,2,2,2,2,4,3,4,2,3,5,2,4,4,3,4,5,5,5,5,4,5,2.0,3.2,3.67,4.83,1,EduYes,2.7360731410371897,7.486096233105113,False,2.0,3.2,3.6666666666666665,4.833333333333333,-0.9239709157789653,-1.0679083243313854,-0.540335252363379,0.7909940866635523
1,2,1,2,2,1,5,4,5,5,4,5,6,5,5,4,5,6,6,4,5,6,2,1.6,4.6,5.0,4.83,1,EduYes,4.412132408162278,19.466912387155862,False,1.6,4.6,5.0,4.833333333333333,-1.2796723098560356,0.5683769942093575,1.1183022634327493,0.7909940866635523
2,4,4,6,6,6,4,5,4,4,3,4,4,4,4,4,4,4,3,2,3,4,4,5.2,4.0,4.0,3.33,0,EduNo,4.012591287847671,16.10088884331103,False,5.2,4.0,4.0,3.3333333333333335,1.921640236837598,-0.13288814230810359,-0.12567587341434677,-0.5976047508460113
2,4,2,2,2,3,2,2,6,3,3,6,4,5,6,5,6,6,6,6,4,6,6,2.6,3.2,5.33,5.67,0,EduNo,4.305297672471569,18.535588048589105,False,2.6,3.2,5.333333333333333,5.666666666666667,-0.3904188246633596,-1.0679083243313854,1.5329616423817811,1.5624378852799774
2,2,3,3,2,1,3,4,5,4,4,5,5,4,4,4,6,6,6,4,6,6,6,2.2,4.0,4.67,5.67,0,EduNo,3.6394929129054026,13.245908663088652,False,2.2,4.0,4.666666666666667,5.666666666666667,-0.7461202187404299,-0.13288814230810359,0.7036428844837177,1.5624378852799774
2,2,2,2,4,5,5,6,5,6,5,4,2,5,3,3,5,6,5,6,5,6,4,3.0,5.4,3.67,5.33,0,EduNo,4.880301858925953,23.817346234236112,False,3.0,5.4,3.6666666666666665,5.333333333333333,-0.03471743058628929,1.5033971762326404,-0.540335252363379,1.2538603658334069
2,1,1,1,1,1,6,6,6,5,5,6,3,2,2,5,5,3,6,4,3,6,4,1.0,5.6,3.83,4.33,0,EduNo,5.0112058681709355,25.11218425319082,False,1.0,5.6,3.8333333333333335,4.333333333333333,-1.8132244009716412,1.7371522217384598,-0.3330055628888626,0.32812780749369763
2,3,3,3,2,2,5,4,5,5,4,5,5,5,5,4,6,3,3,3,5,3,5,2.6,4.6,5.0,3.67,0,EduNo,3.562145303605081,12.688879163995736,False,2.6,4.6,5.0,3.6666666666666665,-0.3904188246633596,0.5683769942093575,1.1183022634327493,-0.28902723139944175
1,2,2,2,2,2,3,4,4,4,4,4,2,5,5,5,5,4,3,4,5,5,4,2.0,3.8,4.33,4.17,1,EduYes,3.1612471645671576,9.993483635483894,False,2.0,3.8,4.333333333333333,4.166666666666667,-0.9239709157789653,-0.3666431878139243,0.2889835055346849,0.1738390477704133
2,4,4,4,3,4,5,5,5,5,5,5,4,6,5,5,5,2,5,2,5,5,2,3.8,5.0,5.0,3.5,0,EduNo,4.3847308868919,19.225864950463826,False,3.8,5.0,5.0,3.5,0.6766853575678513,1.035887085220999,1.1183022634327493,-0.4433159911227265
1,4,2,2,1,2,3,2,4,4,2,4,4,1,3,6,6,6,3,3,3,5,6,2.2,3.0,4.0,4.33,1,EduYes,5.219146260076835,27.239487684074014,False,2.2,3.0,4.0,4.333333333333333,-0.7461202187404299,-1.301663369837206,-0.12567587341434677,0.32812780749369763
1,1,1,2,2,2,4,4,4,4,4,5,3,2,2,4,5,4,4,4,4,4,2,1.6,4.0,3.5,3.67,1,EduYes,3.467256446596734,12.02186726646661,False,1.6,4.0,3.5,3.6666666666666665,-1.2796723098560356,-0.13288814230810359,-0.7476649418378949,-0.28902723139944175
1,1,1,1,1,1,6,6,4,6,4,6,5,4,3,3,4,5,6,5,4,5,5,1.0,5.2,4.17,5.0,1,EduYes,4.622246679191147,21.36516436329359,False,1.0,5.2,4.166666666666667,5.0,-1.8132244009716412,1.2696421307268195,0.08165381606016961,0.9452828463868375
1,1,1,1,1,5,1,1,4,1,3,6,1,1,1,1,6,6,6,6,3,6,6,1.8,2.0,2.67,5.5,1,EduYes,6.787463546778018,46.06966139884044,False,1.8,2.0,2.6666666666666665,5.5,-1.1018216128175005,-2.4704385973663086,-1.7843133892104752,1.408149125556692
2,3,3,3,3,3,6,6,5,5,5,5,3,2,5,3,3,5,5,5,5,5,5,3.0,5.4,3.5,5.0,0,EduNo,4.000808870960917,16.006471621959566,False,3.0,5.4,3.5,5.0,-0.03471743058628929,1.5033971762326404,-0.7476649418378949,0.9452828463868375
1,6,1,1,3,4,4,4,6,6,4,6,4,6,6,6,4,6,5,6,5,4,4,3.0,4.8,5.33,5.0,1,EduYes,5.717656753423889,32.691598749973814,False,3.0,4.8,5.333333333333333,5.0,-0.03471743058628929,0.8021320397151782,1.5329616423817811,0.9452828463868375
1,3,2,6,2,4,4,3,3,2,5,5,3,1,5,5,6,1,4,6,2,2,3,3.4,3.4,4.17,3.0,1,EduYes,6.984649789335126,48.78533267965923,True,3.4,3.4,4.166666666666667,3.0,0.320983963490781,-0.8341532788255652,0.08165381606016961,-0.9061822702925811
1,4,3,2,2,4,4,4,2,4,4,3,3,2,5,2,4,6,4,2,3,6,4,3.0,3.6,3.17,4.17,1,EduYes,4.5006129195385265,20.255516651517098,False,3.0,3.6,3.1666666666666665,4.166666666666667,-0.03471743058628929,-0.6003982333197445,-1.1623243207869272,0.1738390477704133
1,2,2,1,1,2,2,6,6,6,6,6,2,6,6,2,2,6,5,5,5,5,5,1.6,5.2,4.0,5.17,1,EduYes,6.366110765097668,40.52736627349241,False,1.6,5.2,4.0,5.166666666666667,-1.2796723098560356,1.2696421307268195,-0.12567587341434677,1.0995716061101226
2,4,4,4,3,3,4,4,4,5,4,4,5,5,5,5,5,5,3,4,2,6,3,3.6,4.2,4.83,3.83,0,EduNo,3.2639032945948045,10.653064716466819,False,3.6,4.2,4.833333333333333,3.8333333333333335,0.49883466052931635,0.1008669031977171,0.910972573958233,-0.1347384716761566
1,4,4,4,4,3,5,4,4,4,4,4,3,2,4,4,4,4,2,6,5,6,6,3.8,4.2,3.5,4.83,1,EduYes,4.829198442122396,23.32115759339738,False,3.8,4.2,3.5,4.833333333333333,0.6766853575678513,0.1008669031977171,-0.7476649418378949,0.7909940866635523
2,2,4,6,5,4,2,2,4,4,2,2,3,5,4,3,4,2,5,2,4,3,4,4.2,2.8,3.5,3.33,0,EduNo,5.583612987581476,31.176733995088533,False,4.2,2.8,3.5,3.3333333333333335,1.032386751644922,-1.5354184153430268,-0.7476649418378949,-0.5976047508460113
2,4,3,1,2,5,3,5,5,3,2,5,2,2,4,5,5,5,6,2,6,2,2,3.0,3.6,3.83,3.83,0,EduNo,5.700404607958398,32.494612694433336,False,3.0,3.6,3.8333333333333335,3.8333333333333335,-0.03471743058628929,-0.6003982333197445,-0.3330055628888626,-0.1347384716761566
1,2,4,4,3,3,3,2,3,2,2,4,5,4,3,4,5,5,5,5,5,5,5,3.2,2.4,4.17,5.0,1,EduYes,3.7285187602235728,13.901852145339127,False,3.2,2.4,4.166666666666667,5.0,0.14313326645224606,-2.002928506354668,0.08165381606016961,0.9452828463868375
1,4,4,4,4,4,4,4,3,3,5,5,4,5,4,4,4,4,3,4,3,5,2,4.0,3.8,4.33,3.5,1,EduYes,3.6592932489049916,13.390427081481649,False,4.0,3.8,4.333333333333333,3.5,0.8545360546063867,-0.3666431878139243,0.2889835055346849,-0.4433159911227265
1,4,5,2,4,6,5,4,5,5,4,5,3,2,5,5,5,4,2,1,2,4,2,4.2,4.6,4.17,2.5,1,EduYes,4.416963405634495,19.509565726714275,False,4.2,4.6,4.166666666666667,2.5,1.032386751644922,0.5683769942093575,0.08165381606016961,-1.3690485494624358
1,4,3,1,1,6,5,4,6,6,5,4,3,5,5,5,6,6,4,4,4,6,6,3.0,5.2,4.67,5.0,1,EduYes,5.242052624646406,27.479115719562273,False,3.0,5.2,4.666666666666667,5.0,-0.03471743058628929,1.2696421307268195,0.7036428844837177,0.9452828463868375
1,4,2,1,2,5,3,5,6,4,5,6,2,6,6,5,5,2,2,1,6,1,2,2.8,4.6,5.0,2.33,1,EduYes,5.578566665637358,31.12040604296031,False,2.8,4.6,5.0,2.3333333333333335,-0.21256812762482463,0.5683769942093575,1.1183022634327493,-1.5233373091857205
1,3,3,2,3,3,3,4,3,3,3,6,5,5,5,5,5,4,4,2,5,2,2,2.8,3.2,5.17,3.17,1,EduYes,4.429138253891835,19.61726567208801,False,2.8,3.2,5.166666666666667,3.1666666666666665,-0.21256812762482463,-1.0679083243313854,1.3256319529072658,-0.7518935105692964
2,4,3,4,3,5,4,4,4,3,5,4,4,4,4,3,5,5,2,5,2,2,5,3.8,4.0,4.0,3.5,0,EduNo,3.800616208978777,14.444683567952213,False,3.8,4.0,4.0,3.5,0.6766853575678513,-0.13288814230810359,-0.12567587341434677,-0.4433159911227265
1,1,1,1,1,1,2,4,1,1,3,1,4,4,4,3,6,6,6,6,1,6,6,1.0,2.2,3.67,5.17,1,EduYes,6.206127177181945,38.51601453935634,False,1.0,2.2,3.6666666666666665,5.166666666666667,-1.8132244009716412,-2.2366835518604877,-0.540335252363379,1.0995716061101226
1,1,1,1,1,1,1,6,6,6,3,5,6,4,3,3,5,1,1,5,2,3,3,1.0,4.4,4.33,2.5,1,EduYes,6.937630806927678,48.130721213231986,False,1.0,4.4,4.333333333333333,2.5,-1.8132244009716412,0.3346219487035378,0.2889835055346849,-1.3690485494624358
2,4,2,2,2,6,6,5,5,5,5,5,3,4,4,4,5,5,3,2,3,4,2,3.2,5.2,4.17,3.17,0,EduNo,3.677587740645184,13.524651590143748,False,3.2,5.2,4.166666666666667,3.1666666666666665,0.14313326645224606,1.2696421307268195,0.08165381606016961,-0.7518935105692964
1,6,6,5,6,6,5,5,5,2,5,4,5,5,5,5,5,6,4,4,3,3,4,5.8,4.4,4.83,4.0,1,EduYes,5.065547412339242,25.659770586656794,False,5.8,4.4,4.833333333333333,4.0,2.455192327953203,0.3346219487035378,0.910972573958233,0.019550288047128148
1,4,4,2,4,3,3,2,5,5,4,5,2,5,5,3,6,5,3,2,4,4,3,3.4,3.8,4.33,3.5,1,EduYes,4.68998031129979,21.995915320379673,False,3.4,3.8,4.333333333333333,3.5,0.320983963490781,-0.3666431878139243,0.2889835055346849,-0.4433159911227265
2,5,4,4,4,3,6,5,2,3,5,2,4,5,2,4,3,5,5,6,2,2,5,4.0,4.2,3.33,4.17,0,EduNo,5.74608726452739,33.01751885156387,False,4.0,4.2,3.3333333333333335,4.166666666666667,0.8545360546063867,0.1008669031977171,-0.9549946313124107,0.1738390477704133
1,2,2,2,2,2,4,2,4,4,4,5,5,5,2,4,5,1,6,4,5,5,5,2.0,3.6,4.33,4.33,1,EduYes,5.218053788000453,27.228085334465874,False,2.0,3.6,4.333333333333333,4.333333333333333,-0.9239709157789653,-0.6003982333197445,0.2889835055346849,0.32812780749369763
1,4,3,2,3,4,4,4,4,4,2,3,5,5,4,5,5,5,5,4,4,5,4,3.2,3.6,4.5,4.5,1,EduYes,3.3048040499359237,10.921729808472882,False,3.2,3.6,4.5,4.5,0.14313326645224606,-0.6003982333197445,0.4963131950092013,0.4824165672169828
2,2,2,2,2,2,4,4,4,4,3,4,1,5,2,5,4,6,6,5,5,6,6,2.0,3.8,3.5,5.67,0,EduNo,3.829331353928678,14.663778618181244,False,2.0,3.8,3.5,5.666666666666667,-0.9239709157789653,-0.3666431878139243,-0.7476649418378949,1.5624378852799774
1,1,1,2,1,2,5,4,4,5,6,6,2,4,2,3,5,6,6,4,3,6,6,1.4,4.8,3.67,5.17,1,EduYes,4.523441924625409,20.461526845458827,False,1.4,4.8,3.6666666666666665,5.166666666666667,-1.457523006894571,0.8021320397151782,-0.540335252363379,1.0995716061101226
1,1,2,2,1,3,4,4,4,3,4,6,2,4,3,6,5,4,6,4,4,4,4,1.8,3.8,4.33,4.33,1,EduYes,4.29308094432329,18.430543994511748,False,1.8,3.8,4.333333333333333,4.333333333333333,-1.1018216128175005,-0.3666431878139243,0.2889835055346849,0.32812780749369763
2,5,4,2,5,5,4,5,3,5,4,3,2,4,5,2,3,4,5,1,2,5,5,4.2,4.2,3.17,3.67,0,EduNo,5.692829599548154,32.4083088494916,False,4.2,4.2,3.1666666666666665,3.6666666666666665,1.032386751644922,0.1008669031977171,-1.1623243207869272,-0.28902723139944175
2,4,4,4,2,5,6,5,4,5,6,6,6,4,6,6,6,6,5,6,2,6,4,3.8,5.2,5.67,4.83,0,EduNo,5.014193714534878,25.14213860688108,False,3.8,5.2,5.666666666666667,4.833333333333333,0.6766853575678513,1.2696421307268195,1.9476210213308138,0.7909940866635523
1,2,2,4,2,2,6,1,6,2,1,1,1,2,1,2,5,6,5,4,3,6,6,2.4,3.2,2.0,5.0,1,EduYes,6.830618928781271,46.657354950225,False,2.4,3.2,2.0,5.0,-0.5682695217018949,-1.0679083243313854,-2.613632147108539,0.9452828463868375
1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,1,6,1,6,1,6,1,1.0,6.0,5.17,3.5,1,EduYes,8.07073443564596,65.13675433072152,True,1.0,6.0,5.166666666666667,3.5,-1.8132244009716412,2.2046623127501013,1.3256319529072658,-0.4433159911227265
1,6,1,1,1,1,6,5,1,2,5,2,1,4,2,2,6,6,6,3,5,6,5,2.0,3.8,2.83,5.17,1,EduYes,6.910661424403877,47.757241322743816,False,2.0,3.8,2.8333333333333335,5.166666666666667,-0.9239709157789653,-0.3666431878139243,-1.5769836997359588,1.0995716061101226
1,4,4,4,3,4,4,5,5,4,4,4,3,5,5,4,4,4,2,2,2,2,2,3.8,4.4,4.17,2.33,1,EduYes,2.882146422007848,8.30676799789264,False,3.8,4.4,4.166666666666667,2.3333333333333335,0.6766853575678513,0.3346219487035378,0.08165381606016961,-1.5233373091857205
2,4,2,5,2,3,5,2,5,3,4,6,1,5,5,3,4,6,6,4,4,6,6,3.2,3.8,4.0,5.33,0,EduNo,5.365106830259657,28.78437130009883,False,3.2,3.8,4.0,5.333333333333333,0.14313326645224606,-0.3666431878139243,-0.12567587341434677,1.2538603658334069
1,5,5,4,2,5,5,1,1,5,2,2,2,6,6,5,4,5,4,4,2,2,3,4.2,2.8,4.17,3.33,1,EduYes,7.318920643245436,53.56659938212419,True,4.2,2.8,4.166666666666667,3.3333333333333335,1.032386751644922,-1.5354184153430268,0.08165381606016961,-0.5976047508460113
1,2,2,2,2,4,4,4,4,3,4,3,4,1,3,3,3,4,4,2,4,4,4,2.4,3.8,2.83,3.67,1,EduYes,3.7855792857110804,14.330610528404813,False,2.4,3.8,2.8333333333333335,3.6666666666666665,-0.5682695217018949,-0.3666431878139243,-1.5769836997359588,-0.28902723139944175
2,2,2,2,2,3,6,4,4,4,6,5,2,2,2,2,2,6,5,5,5,6,5,2.2,4.8,2.5,5.33,0,EduNo,4.411817290174689,19.464131801884335,False,2.2,4.8,2.5,5.333333333333333,-0.7461202187404299,0.8021320397151782,-1.991643078684991,1.2538603658334069
1,5,2,2,2,3,5,5,5,4,4,6,6,6,6,6,6,4,5,4,5,4,4,2.8,4.6,6.0,4.33,1,EduYes,3.6535245933390876,13.348241954133545,False,2.8,4.6,6.0,4.333333333333333,-0.21256812762482463,0.5683769942093575,2.3622804002798454,0.32812780749369763
1,2,2,2,2,4,5,2,5,4,5,5,4,1,3,3,4,5,5,5,4,5,5,2.4,4.2,3.33,4.83,1,EduYes,3.9099612882642556,15.287797275725078,False,2.4,4.2,3.3333333333333335,4.833333333333333,-0.5682695217018949,0.1008669031977171,-0.9549946313124107,0.7909940866635523
1,5,5,5,5,5,3,5,2,5,4,6,6,1,6,6,4,5,3,1,1,4,1,5.0,3.8,4.83,2.5,1,EduYes,5.85779299937771,34.31373882355851,False,5.0,3.8,4.833333333333333,2.5,1.7437895397990626,-0.3666431878139243,0.910972573958233,-1.3690485494624358
1,2,2,2,2,2,6,3,5,5,5,5,3,2,5,5,5,5,5,5,4,2,5,2.0,4.8,4.17,4.33,1,EduYes,4.554470930390165,20.743205455769058,False,2.0,4.8,4.166666666666667,4.333333333333333,-0.9239709157789653,0.8021320397151782,0.08165381606016961,0.32812780749369763
2,2,2,4,2,3,4,4,4,4,4,5,1,4,5,5,5,5,5,4,4,6,4,2.6,4.0,4.17,4.67,0,EduNo,3.4776761761310366,12.09423158602939,False,2.6,4.0,4.166666666666667,4.666666666666667,-0.3904188246633596,-0.13288814230810359,0.08165381606016961,0.6367053269402679
2,4,3,2,3,2,4,6,5,3,4,6,4,4,4,5,6,6,6,5,4,5,2,2.8,4.4,4.83,4.67,0,EduNo,4.594799037159542,21.112178191882254,False,2.8,4.4,4.833333333333333,4.666666666666667,-0.21256812762482463,0.3346219487035378,0.910972573958233,0.6367053269402679
2,1,1,2,1,3,2,1,2,1,2,2,2,2,3,2,6,4,5,3,2,4,2,1.6,1.6,2.83,3.33,0,EduNo,4.7483393913880265,22.546726975807214,False,1.6,1.6,2.8333333333333335,3.3333333333333335,-1.2796723098560356,-2.9379486883779493,-1.5769836997359588,-0.5976047508460113
1,1,1,1,4,4,6,6,5,6,6,5,6,6,6,6,6,2,3,2,3,1,3,2.2,5.8,5.83,2.33,1,EduYes,5.606400811149824,31.4317300552614,False,2.2,5.8,5.833333333333333,2.3333333333333335,-0.7461202187404299,1.9709072672442807,2.154950710805329,-1.5233373091857205
